label,id,filepath,sentence
1,piece70,phrases/BanjoKazooie_Ending_2," t_108 v_68 d_quarter_0 n_36 v_68 d_quarter_0 n_72 . , , , v_52 d_eighth_0 n_79 , , v_52 d_eighth_1 n_79 , , v_64 d_quarter_0 n_40 , , , , v_64 d_quarter_0 n_43 , , , , t_108 , , , v_64 d_quarter_0 n_36 , , v_64 d_quarter_0 n_79 , , v_64 d_16th_0 n_39 , v_64 d_quarter_0 n_40 , v_64 d_eighth_0 n_79 , , v_64 d_16th_0 n_77 , v_64 d_quarter_0 n_43 , v_64 d_quarter_0 n_76 , , , t_108 v_68 d_quarter_0 n_41 v_68 d_quarter_0 n_72 , , , , v_52 d_eighth_0 n_77 , , v_52 d_eighth_1 n_77 , , v_64 d_quarter_0 n_33 , , , , v_64 d_quarter_0 n_36 , , , , t_108 , , , v_64 d_quarter_0 n_43 , , v_64 d_quarter_0 n_74 , , v_64 d_16th_0 n_43 , v_64 d_quarter_0 n_35 , v_64 d_eighth_0 n_74 , , v_64 d_16th_0 n_72 , v_64 d_quarter_0 n_38 , v_64 d_eighth_1 n_71 , , ,"
-1,piece11,phrases/Final_Fantasy_7_OppressedPeople_7," t_136 v_108 d_eighth_1 n_46 v_108 d_whole_4 n_58 . , , , v_108 d_eighth_1 n_46 , , , , v_108 d_eighth_1 n_41 , , , , , , , , t_136 v_108 d_eighth_1 n_42 , , , , v_108 d_eighth_1 n_42 , , , , v_108 d_eighth_1 n_47 , , , , , , , , t_136 , , v_108 d_eighth_1 n_46 , , , , v_108 d_eighth_0 n_46 , , v_108 d_eighth_1 n_41 , , , , v_108 d_eighth_1 n_41 , , , , t_136 v_108 d_eighth_1 n_42 , , , , v_108 d_eighth_1 n_42 , , , , v_108 d_eighth_1 n_47 , , , , , , , ,"
1,piece41,phrases/Shadow_of_the_Colossus_TheFarthestLand_7," t_44 v_60 d_eighth_0 n_55 v_60 d_eighth_0 n_62 . , v_64 d_eighth_0 n_50 , , v_60 d_eighth_0 n_52 v_60 d_eighth_0 n_55 , , v_64 d_eighth_0 n_50 v_64 d_16th_0 n_72 , v_64 d_16th_0 n_74 , v_68 d_eighth_0 n_45 v_60 d_half_1 n_73 v_60 d_half_1 n_76 , , v_64 d_eighth_0 n_52 , , v_64 d_eighth_0 n_57 , , v_64 d_eighth_0 n_40 , , t_44 v_64 d_eighth_0 n_57 , , v_64 d_eighth_0 n_64 , , v_68 d_quarter_1 n_40 v_68 d_quarter_1 n_45 v_60 d_quarter_0 n_69 v_60 d_quarter_0 n_71 v_60 d_quarter_0 n_73 v_60 d_quarter_0 n_76 v_72 d_quarter_0 n_81 , , , , v_64 d_eighth_0 n_79 , , v_64 d_quarter_1 n_61 v_64 d_quarter_0 n_77 , , , , v_64 d_eighth_0 n_76 , , t_44 v_68 d_quarter_1 n_62 v_68 d_quarter_1 n_74 , , , , , , v_64 d_quarter_0 n_61 v_64 d_quarter_1 n_73 , , , , v_60 d_eighth_0 n_47 v_60 d_eighth_0 n_54 , , v_68 d_eighth_0 n_47 v_68 d_eighth_0 n_52 v_68 d_eighth_1 n_71 , , v_64 d_eighth_0 n_59 , v_64 d_16th_0 n_76 , t_44 v_64 d_eighth_0 n_62 v_64 d_16th_0 n_78 , v_64 d_16th_0 n_79 , v_60 d_eighth_0 n_50 v_60 d_eighth_0 n_54 v_60 d_eighth_0 n_78 , , v_64 d_eighth_0 n_59 v_64 d_eighth_0 n_76 , , v_64 d_eighth_0 n_62 v_64 d_eighth_0 n_74 , , v_68 d_eighth_0 n_48 v_68 d_eighth_0 n_55 v_68 d_eighth_1 n_76 , , v_64 d_eighth_0 n_59 , v_64 d_16th_0 n_74 , v_64 d_eighth_0 n_62 v_64 d_eighth_0 n_69 , , v_60 d_eighth_0 n_50 v_60 d_eighth_0 n_54 v_64 d_quarter_1 n_71 , ,"
1,piece3,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_WindmillHut_0,"t_160 v_80 d_quarter_0 n_38 , , , , v_80 d_quarter_0 n_50 v_80 d_quarter_0 n_53 v_80 d_quarter_0 n_57 , , , , v_80 d_quarter_0 n_50 v_80 d_quarter_0 n_53 v_80 d_quarter_0 n_57 , , , , v_80 d_quarter_0 n_38 , , , , t_160 v_80 d_half_0 n_50 v_80 d_half_0 n_55 v_80 d_half_0 n_59 , , , , , , , , v_80 d_quarter_0 n_38 , , , , v_80 d_quarter_0 n_50 v_80 d_quarter_0 n_57 v_80 d_quarter_0 n_60 , , , , t_160 v_80 d_quarter_0 n_50 v_80 d_quarter_0 n_57 v_80 d_quarter_0 n_60 , , , , v_80 d_quarter_0 n_38 , , , , v_80 d_half_0 n_50 v_80 d_half_0 n_55 v_80 d_half_0 n_59 , , , , , , , , t_160 v_80 d_quarter_0 n_38 , , , , v_80 d_quarter_0 n_50 v_80 d_quarter_0 n_53 v_80 d_quarter_0 n_57 , , , , v_80 d_quarter_0 n_50 v_80 d_quarter_0 n_53 v_80 d_quarter_0 n_57 , , , , v_80 d_quarter_0 n_38 , , , ,"
1,piece65,phrases/Super_Mario_World_Overworld_10," t_131 v_100 d_eighth_0 n_41 v_124 d_eighth_0 n_65 . , , , v_100 d_eighth_0 n_36 , , , , v_100 d_eighth_0 n_41 , , , , v_100 d_eighth_0 n_41 , , , , t_131 v_100 d_eighth_0 n_46 v_100 d_16th_0 n_74 v_100 d_16th_0 n_77 , v_100 d_eighth_0 n_70 v_100 d_eighth_0 n_74 , v_100 d_eighth_0 n_45 , v_100 d_eighth_1 n_74 v_100 d_eighth_1 n_77 , v_100 d_eighth_0 n_46 , , v_100 d_eighth_0 n_47 v_100 d_eighth_0 n_76 v_100 d_eighth_0 n_79 , , v_100 d_eighth_0 n_48 v_100 d_16th_0 n_77 v_100 d_16th_0 n_81 , v_100 d_16th_0 n_76 v_100 d_16th_0 n_80 , v_100 d_eighth_0 n_49 v_100 d_16th_0 n_75 v_100 d_16th_0 n_79 , v_100 d_quarter_0 n_74 v_100 d_quarter_0 n_78 , v_100 d_eighth_0 n_50 , , v_100 d_eighth_0 n_45 , , t_131 v_100 d_eighth_0 n_43 v_100 d_16th_0 n_74 v_100 d_16th_0 n_77 , v_100 d_eighth_0 n_70 v_100 d_eighth_0 n_74 , v_100 d_eighth_0 n_46 , v_100 d_eighth_1 n_74 v_100 d_eighth_1 n_77 , v_100 d_eighth_0 n_45 , , v_100 d_eighth_0 n_43 v_100 d_eighth_0 n_76 v_100 d_eighth_0 n_79 , , v_100 d_eighth_0 n_41 v_100 d_half_0 n_77 v_100 d_half_0 n_81 , , v_100 d_eighth_0 n_38 , , v_100 d_eighth_0 n_36 , , v_100 d_eighth_0 n_45 , ,"
1,piece36,phrases/Final_Fantasy_7_LifeStream_8," t_81 v_108 d_eighth_1 n_67 , , , , v_108 d_eighth_1 n_69 , , , , v_108 d_half_0 n_39 v_108 d_half_0 n_46 v_108 d_half_0 n_58 v_108 d_half_3 n_67 , , , , , , , , t_81 . , , , v_108 d_half_0 n_48 v_108 d_half_0 n_55 v_108 d_half_0 n_58 v_108 d_half_0 n_63 , , , , v_108 d_eighth_1 n_70 , , , , v_108 d_eighth_1 n_69 , , , , t_81 v_108 d_whole_0 n_43 v_108 d_whole_0 n_50 v_108 d_whole_0 n_59 v_108 d_whole_0 n_67 , , , , , , , , , , , , , , , , t_81 , , , , , , , , v_108 d_whole_0 n_43 v_108 d_whole_0 n_50 v_108 d_whole_0 n_59 v_108 d_whole_0 n_67 , , , , , , , ,"
-1,piece9,phrases/Legend_Of_Zelda_The_Majoras_Mask_StoneTempleTower_4," t_99 v_60 d_whole_0 n_45 v_60 d_whole_0 n_52 . , , , , , , , , , , , , , , , t_99 v_68 d_half_0 n_46 v_68 d_half_0 n_53 , , , , , , , , v_64 d_half_0 n_45 v_64 d_half_0 n_52 , , , , , , , , t_96 v_68 d_eighth_0 n_45 v_64 d_quarter_0 n_69 v_64 d_quarter_0 n_76 , , v_64 d_eighth_0 n_52 , , v_64 d_eighth_0 n_45 v_64 d_quarter_0 n_69 v_64 d_quarter_0 n_76 , , v_64 d_eighth_0 n_52 , , v_64 d_eighth_0 n_45 v_64 d_quarter_1 n_67 v_64 d_quarter_1 n_74 , , v_64 d_eighth_0 n_52 , , v_64 d_quarter_0 n_53 , , v_60 d_eighth_0 n_64 v_60 d_eighth_0 n_71 , , t_99 v_68 d_eighth_0 n_45 v_68 d_quarter_0 n_69 v_68 d_quarter_0 n_76 , , v_64 d_eighth_0 n_52 , , v_64 d_eighth_0 n_45 v_64 d_eighth_0 n_67 v_64 d_eighth_0 n_74 , , v_64 d_eighth_0 n_52 v_60 d_eighth_0 n_65 v_60 d_eighth_0 n_72 , , v_64 d_eighth_0 n_45 v_64 d_half_0 n_64 v_64 d_half_0 n_71 , , v_64 d_eighth_0 n_52 , , v_64 d_quarter_0 n_50 , , , ,"
1,piece4,phrases/Final_Fantasy_7_AHighwindtakestotheSkies_15," t_128 v_124 d_eighth_1 n_49 v_124 d_eighth_1 n_53 v_124 d_eighth_1 n_61 v_108 d_16th_0 n_73 . v_108 d_16th_0 n_72 , v_108 d_16th_0 n_70 , v_108 d_16th_0 n_72 , v_92 d_16th_0 n_61 v_124 d_eighth_1 n_65 v_124 d_eighth_1 n_68 v_124 d_eighth_1 n_73 , v_92 d_16th_0 n_60 , v_92 d_16th_0 n_58 , v_92 d_16th_0 n_60 , v_92 d_16th_0 n_61 v_124 d_eighth_1 n_63 v_124 d_eighth_1 n_68 v_124 d_eighth_1 n_75 , v_92 d_16th_0 n_60 , v_92 d_16th_0 n_58 , v_92 d_16th_0 n_60 , v_92 d_16th_0 n_61 v_124 d_eighth_1 n_65 v_124 d_eighth_1 n_73 v_124 d_eighth_1 n_77 , v_92 d_16th_0 n_60 , v_92 d_16th_0 n_58 , v_92 d_16th_0 n_60 , t_128 v_92 d_quarter_2 n_52 v_92 d_16th_0 n_61 v_124 d_eighth_1 n_68 v_124 d_eighth_1 n_76 v_124 d_eighth_1 n_80 , v_92 d_16th_0 n_59 , v_92 d_16th_0 n_57 , v_92 d_16th_0 n_59 , v_92 d_16th_0 n_61 v_124 d_eighth_1 n_66 v_124 d_eighth_1 n_75 v_124 d_eighth_1 n_78 , v_92 d_16th_0 n_59 , v_92 d_16th_0 n_57 , v_92 d_16th_0 n_59 , v_92 d_quarter_2 n_54 v_92 d_16th_0 n_63 v_124 d_eighth_1 n_69 v_124 d_eighth_1 n_73 , v_92 d_16th_0 n_61 , v_92 d_16th_0 n_59 , v_92 d_16th_0 n_61 , v_92 d_16th_0 n_64 v_124 d_eighth_1 n_71 v_124 d_eighth_1 n_75 , v_92 d_16th_0 n_61 , v_92 d_16th_0 n_59 , v_92 d_16th_0 n_61 , t_128 v_124 d_quarter_2 n_37 v_124 d_quarter_2 n_49 v_124 d_eighth_1 n_61 v_124 d_eighth_1 n_65 v_124 d_eighth_1 n_68 v_124 d_eighth_1 n_73 , , , , v_108 d_16th_0 n_73 , v_108 d_16th_0 n_72 , v_108 d_16th_0 n_70 , v_108 d_16th_0 n_72 , v_92 d_eighth_1 n_54 v_92 d_eighth_1 n_63 v_92 d_eighth_1 n_66 v_124 d_eighth_1 n_68 v_124 d_eighth_1 n_75 , , , , v_92 d_eighth_1 n_53 v_92 d_eighth_1 n_61 v_92 d_eighth_1 n_65 v_124 d_eighth_1 n_73 v_124 d_eighth_1 n_77 , , , , t_128 v_92 d_eighth_1 n_51 v_92 d_eighth_1 n_60 v_92 d_eighth_1 n_63 v_124 d_eighth_1 n_72 v_124 d_eighth_1 n_75 v_124 d_eighth_1 n_84 , , , , v_124 d_eighth_1 n_37 v_124 d_eighth_1 n_46 v_124 d_eighth_1 n_49 v_108 d_16th_0 n_73 , v_108 d_16th_0 n_72 , v_108 d_16th_0 n_70 , v_108 d_16th_0 n_72 , v_124 d_eighth_1 n_41 v_124 d_eighth_1 n_48 n_49 v_124 d_eighth_1 n_53 v_124 d_eighth_1 n_70 v_124 d_eighth_1 n_73 v_124 d_eighth_1 n_82 , , , , v_124 d_eighth_1 n_46 v_124 d_eighth_1 n_49 v_124 d_eighth_1 n_53 v_124 d_eighth_1 n_58 v_108 d_16th_0 n_73 , v_108 d_16th_0 n_72 , v_108 d_16th_0 n_70 , v_108 d_16th_0 n_72 ,"
-1,piece24,phrases/Goldeneye_Caverns_14," t_94 v_76 d_quarter_0 n_74 . , v_64 d_eighth_0 n_86 , , v_72 d_quarter_0 n_71 v_64 d_eighth_0 n_83 , , v_64 d_eighth_0 n_85 , , v_52 d_16th_0 n_66 v_72 d_quarter_0 n_73 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_66 v_72 d_quarter_0 n_69 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_73 , t_89 v_56 d_16th_0 n_66 v_76 d_quarter_0 n_71 v_76 d_quarter_0 n_74 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_72 d_quarter_0 n_66 v_72 d_quarter_0 n_71 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_66 v_72 d_quarter_0 n_69 v_72 d_quarter_0 n_73 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_68 d_quarter_0 n_55 v_68 d_quarter_0 n_62 v_52 d_16th_0 n_66 v_68 d_quarter_0 n_69 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , t_94 v_76 d_half_0 n_57 v_76 d_quarter_0 n_62 v_76 d_quarter_0 n_74 , , v_64 d_eighth_0 n_86 , , v_72 d_eighth_0 n_72 v_64 d_eighth_0 n_84 , , v_72 d_eighth_0 n_70 v_64 d_eighth_0 n_82 , , v_72 d_quarter_0 n_58 v_52 d_16th_0 n_67 v_72 d_whole_1 n_74 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 , v_72 d_eighth_0 n_60 v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_72 d_whole_0 n_62 v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , t_94 v_56 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 ,"
-1,piece38,phrases/Final_Fantasy_7_JenovaAbsolute_10," t_92 v_108 d_16th_0 n_43 v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_63 , v_108 d_16th_0 n_41 , v_108 d_16th_0 n_43 v_108 d_eighth_0 n_56 v_108 d_eighth_0 n_60 , v_108 d_16th_0 n_44 , v_108 d_16th_0 n_41 , v_108 d_16th_0 n_43 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 , v_108 d_16th_0 n_44 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 , v_108 d_16th_0 n_41 , v_108 d_16th_0 n_43 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 , v_108 d_16th_0 n_44 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 , v_108 d_16th_0 n_46 , v_108 d_16th_0 n_44 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 , v_108 d_16th_0 n_43 v_108 d_eighth_0 n_69 v_108 d_eighth_0 n_73 v_108 d_eighth_0 n_75 v_108 d_eighth_0 n_80 , v_108 d_16th_0 n_41 , v_108 d_16th_0 n_49 v_108 d_eighth_0 n_68 v_108 d_eighth_0 n_73 v_108 d_eighth_0 n_75 v_108 d_eighth_0 n_80 , v_108 d_16th_0 n_48 , t_92 v_108 d_16th_0 n_41 v_108 d_half_0 n_65 v_108 d_half_0 n_73 , v_108 d_16th_0 n_43 , v_108 d_16th_0 n_44 , v_108 d_16th_0 n_41 , v_108 d_16th_0 n_43 , v_108 d_16th_0 n_44 , v_108 d_16th_0 n_46 , v_108 d_16th_0 n_44 , v_108 d_16th_0 n_43 , v_108 d_16th_0 n_41 , v_108 d_16th_0 n_43 , v_108 d_16th_0 n_44 , v_108 d_16th_0 n_41 v_108 d_half_0 n_67 v_108 d_half_0 n_70 v_108 d_half_0 n_75 , v_108 d_16th_0 n_43 , v_108 d_16th_0 n_44 , v_108 d_16th_0 n_41 , t_92 v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 , v_108 d_16th_0 n_46 , v_108 d_16th_0 n_44 , v_108 d_16th_0 n_43 , v_108 d_16th_0 n_41 , v_108 d_16th_0 n_49 , v_108 d_16th_0 n_48 , v_108 d_16th_0 n_41 v_108 d_whole_0 n_68 v_108 d_whole_0 n_72 v_108 d_whole_0 n_77 , v_108 d_16th_0 n_43 , v_108 d_16th_0 n_44 , v_108 d_16th_0 n_41 , v_108 d_16th_0 n_43 , v_108 d_16th_0 n_44 , v_108 d_16th_0 n_46 , v_108 d_16th_0 n_44 ,"
-1,piece24,phrases/Goldeneye_Caverns_5," t_94 v_64 d_quarter_0 n_64 v_56 d_16th_0 n_66 . v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_60 d_quarter_0 n_60 v_52 d_16th_0 n_66 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_64 d_quarter_0 n_63 v_52 d_16th_0 n_66 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_60 d_quarter_0 n_59 v_52 d_16th_0 n_66 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_73 , t_94 v_64 d_quarter_0 n_64 v_56 d_16th_0 n_66 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_60 d_quarter_0 n_60 v_52 d_16th_0 n_66 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_64 d_quarter_0 n_63 v_52 d_16th_0 n_66 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , v_60 d_quarter_0 n_59 v_52 d_16th_0 n_66 , v_52 d_16th_0 n_71 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_71 , t_89 v_76 d_half_0 n_52 v_56 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_76 d_half_0 n_53 v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , t_94 v_76 d_quarter_0 n_55 v_56 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 , v_72 d_quarter_0 n_57 v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 , v_76 d_eighth_0 n_59 v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_72 d_eighth_0 n_60 v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 , v_72 d_eighth_0 n_62 v_52 d_16th_0 n_67 , v_52 d_16th_0 n_70 , v_72 d_eighth_0 n_59 v_52 d_16th_0 n_74 , v_52 d_16th_0 n_70 ,"
1,piece87,phrases/Donkey_Kong_Country_2_HotHeadBop_2," t_108 v_56 d_16th_0 n_33 v_68 d_eighth_0 n_57 . v_52 d_16th_0 n_33 , v_64 d_eighth_0 n_64 , , v_64 d_eighth_0 n_62 , , v_52 d_16th_0 n_33 v_64 d_eighth_0 n_67 , v_52 d_16th_0 n_33 , v_64 d_eighth_0 n_62 , , v_64 d_eighth_0 n_64 , , v_64 d_eighth_0 n_59 , , v_64 d_eighth_0 n_60 , v_52 d_16th_0 n_33 , t_108 v_56 d_16th_0 n_33 v_68 d_eighth_0 n_57 , v_52 d_16th_0 n_33 , v_64 d_eighth_0 n_64 , , v_64 d_eighth_0 n_62 , v_52 d_16th_0 n_33 , v_52 d_16th_0 n_33 v_64 d_eighth_0 n_67 , v_52 d_16th_0 n_33 , v_64 d_eighth_0 n_62 , , v_64 d_eighth_0 n_40 v_64 d_eighth_0 n_64 , , v_64 d_eighth_0 n_43 v_64 d_eighth_0 n_59 , , v_64 d_eighth_0 n_44 v_64 d_eighth_0 n_60 , , t_108 v_56 d_16th_0 n_33 v_68 d_eighth_0 n_57 , v_52 d_16th_0 n_33 , v_64 d_eighth_0 n_64 , , v_64 d_eighth_0 n_62 , , v_52 d_16th_0 n_33 v_64 d_eighth_0 n_67 , v_52 d_16th_0 n_33 , v_64 d_eighth_0 n_62 , , v_64 d_eighth_0 n_64 , , v_64 d_eighth_0 n_59 , , v_64 d_eighth_0 n_60 , v_52 d_16th_0 n_33 , t_108 v_56 d_16th_0 n_33 v_68 d_eighth_0 n_57 , v_52 d_16th_0 n_33 , v_64 d_eighth_0 n_64 , , v_64 d_eighth_0 n_62 , v_52 d_16th_0 n_33 , v_52 d_16th_0 n_33 v_64 d_eighth_0 n_67 , v_52 d_16th_0 n_33 , v_64 d_eighth_0 n_62 , , v_64 d_eighth_0 n_40 v_64 d_eighth_0 n_64 , , v_64 d_eighth_0 n_43 v_64 d_eighth_0 n_59 , , v_64 d_eighth_0 n_44 v_64 d_eighth_0 n_60 , ,"
1,piece41,phrases/Shadow_of_the_Colossus_TheFarthestLand_10," t_44 v_64 d_eighth_0 n_62 v_64 d_eighth_0 n_81 . , v_60 d_eighth_0 n_50 v_60 d_eighth_0 n_54 v_60 d_eighth_0 n_83 , , v_64 d_eighth_0 n_59 v_64 d_eighth_0 n_81 , , v_64 d_eighth_0 n_62 v_64 d_eighth_0 n_79 , , v_68 d_eighth_0 n_52 v_68 d_eighth_0 n_55 v_68 d_quarter_1 n_71 v_68 d_quarter_1 n_74 , , v_64 d_eighth_0 n_59 , , v_64 d_eighth_0 n_62 , , v_60 d_eighth_0 n_50 v_60 d_eighth_0 n_54 v_60 d_quarter_0 n_67 v_60 d_quarter_0 n_71 , , t_44 v_64 d_eighth_0 n_59 , , v_64 d_eighth_0 n_62 v_64 d_eighth_0 n_72 , , v_68 d_eighth_0 n_52 v_68 d_quarter_0 n_69 v_68 d_quarter_0 n_74 , , v_64 d_16th_0 n_59 , v_64 d_16th_0 n_62 , v_64 d_16th_0 n_64 v_60 d_eighth_0 n_76 v_60 d_eighth_0 n_81 , v_64 d_16th_0 n_69 , v_64 d_eighth_0 n_54 v_60 d_quarter_0 n_74 v_60 d_quarter_0 n_79 , , v_64 d_eighth_0 n_59 , , v_60 d_eighth_0 n_62 v_60 d_eighth_0 n_69 v_60 d_eighth_0 n_74 , , t_44 v_68 d_eighth_0 n_55 v_68 d_quarter_0 n_71 , , v_64 d_16th_0 n_59 , v_64 d_16th_0 n_62 , v_64 d_16th_0 n_64 v_64 d_eighth_0 n_72 , v_64 d_16th_0 n_62 , v_64 d_eighth_0 n_54 v_64 d_quarter_1 n_74 , , v_64 d_eighth_0 n_62 , , v_64 d_eighth_0 n_59 , , v_68 d_eighth_0 n_47 v_68 d_eighth_0 n_52 v_68 d_eighth_1 n_72 , , v_64 d_eighth_0 n_59 , v_64 d_16th_0 n_71 ,"
1,piece32,phrases/Super_Mario_World_TitleScreen_2," t_139 v_108 d_eighth_0 n_50 v_108 d_quarter_1 n_62 v_108 d_eighth_0 n_74 . , v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_74 , , v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_74 , , , , v_108 d_eighth_0 n_42 v_108 d_quarter_2 n_60 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_66 , , t_139 v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_quarter_2 n_59 v_108 d_quarter_2 n_67 , , , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_47 , , , , v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 , , , , v_108 d_eighth_1 n_74 , , , v_108 d_16th_0 n_72 , t_139 v_108 d_eighth_0 n_43 v_108 d_eighth_1 n_71 , , v_108 d_eighth_0 n_47 , , v_108 d_eighth_0 n_50 v_108 d_eighth_1 n_74 , , v_108 d_eighth_0 n_47 , , v_108 d_eighth_0 n_47 v_108 d_quarter_0 n_79 , , v_108 d_eighth_0 n_47 , , v_108 d_eighth_0 n_50 , , v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_78 , , t_139 v_108 d_eighth_0 n_48 v_108 d_eighth_1 n_75 , , v_108 d_eighth_0 n_52 , , v_108 d_eighth_0 n_55 v_108 d_eighth_1 n_76 , , v_108 d_eighth_0 n_52 , , v_108 d_eighth_0 n_49 v_108 d_quarter_0 n_81 , , v_108 d_eighth_0 n_52 , , v_108 d_eighth_0 n_55 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_79 , ,"
1,piece54,phrases/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_19," t_92 v_108 d_eighth_1 n_50 v_108 d_quarter_2 n_65 v_108 d_quarter_2 n_72 , , , , v_108 d_eighth_1 n_45 , , , , v_108 d_eighth_1 n_52 v_108 d_eighth_1 n_64 v_108 d_eighth_1 n_69 , , , , v_108 d_eighth_1 n_47 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_67 , , , , t_92 v_108 d_eighth_1 n_53 v_108 d_half_3 n_65 v_108 d_half_3 n_69 . , , , v_108 d_eighth_1 n_48 , , , , v_108 d_eighth_1 n_53 , , , , v_108 d_eighth_1 n_48 , , , , t_92 v_108 d_eighth_0 n_53 v_108 d_quarter_2 n_65 v_108 d_quarter_2 n_68 , , v_108 d_eighth_0 n_52 , , v_108 d_eighth_0 n_51 , , v_108 d_eighth_0 n_50 , , v_108 d_eighth_1 n_49 v_108 d_eighth_1 n_53 , , , , .
"
-1,piece60,phrases/Final_Fantasy_7_ThoseChosenBythePlanet_7," t_120 v_108 d_half_3 n_38 v_108 d_half_3 n_58 v_108 d_half_3 n_62 n_63 . , , , , , , , , , , , , , , , t_120 v_108 d_half_3 n_38 v_108 d_half_3 n_58 v_108 d_half_3 n_60 v_108 d_half_3 n_65 , , , , , , , , , , , , , , , , t_120 v_108 d_breve_3 n_38 v_108 d_breve_3 n_57 , , , , , , , , , , , , , , , ,"
